500,0.34213335,0.0450045,0.421485504,0.041626998,0,0.05,,0.278397402,0.229810802
500,0.364279103,0.046087089,0.425944253,0.042067103,0,0.05,,0.619485478,0.022001269
1000,0.064794981,0.031215765,0.624590617,0.030852716,0,0.05,,,
1000,0.053435444,0.030042749,0.643200711,0.033024412,0,0.05,,,
1000,0.0113811,0.031703795,0.625728651,0.032370914,0,0.05,,,
1000,0.001312501,0.032620103,0.622542687,0.031830169,0,0.05,,,
1000,0.00784484,0.031396226,0.606235716,0.03142675,0,0.05,,,
1000,0.021718398,0.03316039,0.594133809,0.030407815,0,0.05,,,
1000,-0.026863739,0.031846589,0.666242515,0.032074402,0,0.05,,,
1000,0.022204381,0.031222686,0.629864753,0.031050407,0,0.05,,,
1000,-0.052744867,0.031311088,0.597219871,0.030380008,0,0.05,,,
1000,-0.04166314,0.03076575,0.630171181,0.032419672,0,0.05,,,
1000,-0.018424688,0.030380961,0.607402567,0.030739138,0,0.05,,,
1000,-0.013588483,0.032259852,0.602809004,0.031134473,0,0.05,,,
1000,0.01772442,0.030587155,0.632186203,0.031597011,0,0.05,,,
1000,0.028405559,0.032614371,0.629795624,0.031801855,0,0.05,,,
1000,-0.084664912,0.031314793,0.593072648,0.030558036,0,0.05,,,
1000,-0.05370294,0.032631397,0.634466362,0.029261015,0,0.05,,,
1000,0.010847044,0.032484233,0.605815091,0.031383622,0,0.05,,,
1000,-0.012232328,0.031342171,0.643286366,0.031115591,0,0.05,,,
1000,-0.037508154,0.030725841,0.612161501,0.03097437,0,0.05,,,
1000,0.008232444,0.031183649,0.631883431,0.030281061,0,0.05,,,
1000,0.022574277,0.031830547,0.637179096,0.033121446,0,0.05,,,
1000,-0.00576701,0.032402886,0.586856264,0.030118972,0,0.05,,,
1000,-0.028421851,0.030933951,0.628816896,0.032270816,0,0.05,,,
1000,-0.108557564,0.03256544,0.704766904,0.032147736,0,0.05,,,
1000,-0.02570013,0.034456278,0.619350061,0.030035859,0,0.05,,,
1000,0.03330054,0.030393675,0.615920436,0.030799326,0,0.05,,,
1000,0.017312261,0.031242099,0.610777601,0.031598991,0,0.05,,,
1000,0.012845955,0.030018453,0.645700147,0.031236094,0,0.05,,,
1000,0.011769552,0.030711005,0.641364143,0.031610462,0,0.05,,,
1000,0.011510761,0.031528332,0.592211791,0.030573503,0,0.05,,,
1000,0.041018288,0.033793453,0.584603148,0.029713535,0,0.05,,,
1000,0.017353184,0.031580355,0.609863382,0.03169843,0,0.05,,,
1000,0.024648676,0.032119348,0.655472673,0.03208643,0,0.05,,,
1000,-0.064886612,0.031000688,0.681024845,0.031287012,0,0.05,,,
1000,-0.002676616,0.031797485,0.617875954,0.031701847,0,0.05,,,
1000,0.043825044,0.031058906,0.610098328,0.031060206,0,0.05,,,
1000,-0.032618528,0.03219953,0.586216361,0.030088819,0,0.05,,,
1000,0.025923737,0.032222355,0.644685082,0.031312209,0,0.05,,,
1000,-0.027187637,0.029821178,0.628931356,0.030817853,0,0.05,,,
1000,0.023008395,0.030989632,0.603448835,0.031278412,0,0.05,,,
1000,-0.007863679,0.032064239,0.598230901,0.030752179,0,0.05,,,
1000,-0.033668638,0.031920891,0.612647407,0.031273632,0,0.05,,,
1000,-0.042531549,0.031803479,0.610225104,0.031498635,0,0.05,,,
1000,-0.001981505,0.0311893,0.624815392,0.031544241,0,0.05,,,
1000,0.017053644,0.031879412,0.608607728,0.030507102,0,0.05,,,
1000,-0.078204792,0.032955184,0.615907277,0.031684247,0,0.05,,,
1000,0.060428957,0.031050179,0.60477689,0.030662357,0,0.05,,,
1000,0.014707026,0.032978582,0.633319967,0.031619744,0,0.05,,,
1000,-0.030413285,0.031878482,0.618853679,0.031711134,0,0.05,,,
1000,0.04837276,0.031924398,0.588275884,0.02976695,0,0.05,,,
1000,-0.068451449,0.03301533,0.616725891,0.030564854,0,0.05,,,
1000,-0.03192446,0.032181936,0.596389838,0.030484341,0,0.05,,,
1000,-0.050626917,0.032773832,0.604155732,0.029685589,0,0.05,,,
1000,0.039489661,0.030802626,0.61670622,0.030685734,0,0.05,,,
1000,-0.039365034,0.031853239,0.619083582,0.032245957,0,0.05,,,
1000,0.007437423,0.030553921,0.622338155,0.032022053,0,0.05,,,
1000,0.003560081,0.033067301,0.591039232,0.030028713,0,0.05,,,
1000,0.032376414,0.03199033,0.616555986,0.03150085,0,0.05,,,
1000,-0.039500431,0.032542518,0.585718783,0.030318129,0,0.05,,,
1000,-0.037953046,0.033341642,0.657794218,0.030251739,0,0.05,,,
1000,0.000944212,0.032029017,0.620674375,0.03185999,0,0.05,,,
1000,0.013786719,0.032186298,0.603530236,0.031506925,0,0.05,,,
1000,-0.008467619,0.030082751,0.616337676,0.032099847,0,0.05,,,
1000,-0.017681898,0.031247175,0.611295717,0.030608639,0,0.05,,,
1000,-0.064517854,0.032674095,0.62822503,0.032128958,0,0.05,,,
1000,-0.000905379,0.031923259,0.639591959,0.031988385,0,0.05,,,
1000,-0.007020189,0.033671577,0.631858955,0.031182903,0,0.05,,,
1000,-0.028196405,0.034367468,0.615017639,0.02896396,0,0.05,,,
1000,0.001168922,0.031039973,0.62380161,0.032300681,0,0.05,,,
1000,0.012467974,0.031971583,0.586508159,0.030146534,0,0.05,,,
1000,0.006396117,0.03038721,0.625718754,0.031186558,0,0.05,,,
1000,0.024540621,0.032739456,0.595790809,0.029035919,0,0.05,,,
1000,-0.047823024,0.03162713,0.645207333,0.031292232,0,0.05,,,
1000,-0.032708567,0.033558231,0.581263362,0.030061242,0,0.05,,,
1000,-0.003877265,0.031507099,0.60470088,0.030883094,0,0.05,,,
1000,0.057323562,0.033521248,0.607681374,0.030390805,0,0.05,,,
1000,-0.015179225,0.031358997,0.614951755,0.031320644,0,0.05,,,
1000,-0.052704286,0.032777247,0.623539159,0.031403717,0,0.05,,,
1000,-0.045935563,0.032925789,0.615240751,0.03147773,0,0.05,,,
1000,-0.056296165,0.031935693,0.605918251,0.031323925,0,0.05,,,
1000,-0.051474467,0.031273419,0.633064996,0.032170293,0,0.05,,,
1000,0.036148924,0.031700075,0.620621458,0.031274143,0,0.05,,,
1000,-0.003541047,0.031992783,0.62123871,0.031083562,0,0.05,,,
1000,0.020719212,0.030907648,0.591115566,0.030807749,0,0.05,,,
1000,0.013584071,0.032376461,0.658907349,0.031117669,0,0.05,,,
1000,-0.009310261,0.031301581,0.608571965,0.031771271,0,0.05,,,
1000,0.028476762,0.033458587,0.589168519,0.029923967,0,0.05,,,
1000,-0.020442801,0.030659777,0.615049192,0.031847009,0,0.05,,,
1000,-0.081613433,0.032229367,0.611105723,0.030800416,0,0.05,,,
1000,-0.017865872,0.032499741,0.58970296,0.030624255,0,0.05,,,
1000,0.005682262,0.031911676,0.591071188,0.030890007,0,0.05,,,
1000,0.009498924,0.031533897,0.6127708,0.030033444,0,0.05,,,
1000,-0.010180397,0.03317753,0.599370711,0.030413123,0,0.05,,,
1000,-0.006819699,0.032669804,0.582755439,0.029760127,0,0.05,,,
1000,-0.038427578,0.032337598,0.675161659,0.033224416,0,0.05,,,
1000,0.0270151,0.031118942,0.582111937,0.030239724,0,0.05,,,
1000,0.040238325,0.033520808,0.616956966,0.030602282,0,0.05,,,
1000,-0.026709195,0.032291843,0.620751653,0.030462359,0,0.05,,,
1000,0.002167873,0.032883639,0.638799568,0.03105789,0,0.05,,,
1000,-0.040643208,0.032919311,0.582215392,0.029801835,0,0.05,,,
1000,-0.002023148,0.031093333,0.621064908,0.032099589,0,0.05,,,
1000,0.039796924,0.032131455,0.609129884,0.031587025,0,0.05,,,
1000,0.002668811,0.032147883,0.59225408,0.029961806,0,0.05,,,
1000,0.004914688,0.032157597,0.641372523,0.032079571,0,0.05,,,
1000,0.025508403,0.032303279,0.593094772,0.03091876,0,0.05,,,
1000,-0.029230866,0.032574228,0.614192654,0.031548101,0,0.05,,,
1000,-0.024113755,0.03227503,0.634368552,0.031612279,0,0.05,,,
1000,0.01462578,0.032920948,0.659644816,0.031672437,0,0.05,,,
1000,-0.033372313,0.031837427,0.622262861,0.031601179,0,0.05,,,
1000,-0.011282014,0.033898761,0.61269537,0.030881315,0,0.05,,,
1000,-0.061441164,0.03007083,0.633103693,0.031787448,0,0.05,,,
1000,-0.054555625,0.032438742,0.606029891,0.030755293,0,0.05,,,
1000,0.004127205,0.032009357,0.611614922,0.030614104,0,0.05,,,
1000,-0.041214257,0.031809501,0.631841178,0.031487727,0,0.05,,,
1000,-0.002965905,0.030890287,0.608281361,0.031417526,0,0.05,,,
1000,-0.004519368,0.030278876,0.631078047,0.032257187,0,0.05,,,
1000,-0.115603138,0.031490029,0.607963337,0.031203773,0,0.05,,,
1000,-0.027913998,0.032724561,0.60635007,0.03108341,0,0.05,,,
1000,-0.004657482,0.031047699,0.620340434,0.031583721,0,0.05,,,
1000,0.018491884,0.030307755,0.60358714,0.031083327,0,0.05,,,
1000,-0.011742559,0.031819221,0.604775907,0.031314165,0,0.05,,,
1000,0.022356876,0.030710875,0.647309934,0.031567281,0,0.05,,,
1000,0.0246078,0.031999729,0.612799525,0.030128526,0,0.05,,,
1000,-0.051383768,0.032449148,0.577362654,0.029567007,0,0.05,,,
1000,-0.002003327,0.031777267,0.607948332,0.029844912,0,0.05,,,
1000,0.061849003,0.032664164,0.615749149,0.030875875,0,0.05,,,
1000,0.034741038,0.031612386,0.633743178,0.030951533,0,0.05,,,
1000,-0.007621739,0.031796444,0.63745428,0.030968233,0,0.05,,,
1000,-0.016143212,0.032725612,0.666236493,0.02985549,0,0.05,,,
1000,-0.008769105,0.030851588,0.627539295,0.031643517,0,0.05,,,
1000,0.076875766,0.03063312,0.648710303,0.032660152,0,0.05,,,
1000,-0.03347971,0.032993126,0.599093134,0.029589545,0,0.05,,,
1000,-0.029833549,0.032249965,0.616394393,0.031373869,0,0.05,,,
1000,-0.015261264,0.030300335,0.614511346,0.031769967,0,0.05,,,
1000,-0.01692883,0.031398104,0.608674486,0.031563454,0,0.05,,,
1000,0.014606197,0.032759767,0.587886321,0.030332561,0,0.05,,,
1000,-0.033552891,0.035112125,0.61134897,0.030050456,0,0.05,,,
